hello,:-)!,Time,Interval:,1480562138.13259,Running,Time:,0,,,,,,,,,,,,,,,,,,,,,,Average Interval,Std Dev,Variance,Max,Min
[(48,,48,,15,,21,,4.7260446548,,1.6957461834,,1.902261138,,-0.0022999118,,-0.0018742968,,0.0031185185,,0.9999911189079285)],Time,Interval:,0.008242,Running,Time:,0.708354,,,,,,,
[(56,,48,,15,,21,,4.7259268761,,1.6957553625,,1.9022628069,,-0.0021303666,,-0.0018868791,,0.0029077688,,0.9999906420707703)],Time,Interval:,0.008242,Running,Time:,4.983202,,,,,,,
[(64,,48,,15,,21,,4.7257795334,,1.6956738234,,1.9022555351,,-0.0023714022,,-0.0020090039,,0.0030173499,,0.9999909996986389)],Time,Interval:,0.008241,Running,Time:,6.52547,,,,,,,
[(73,,48,,15,,21,,4.7259335518,,1.695735693,,1.9022494555,,-0.0023873467,,-0.001768058,,0.0030756418,,0.9999911189079285)],Time,Interval:,0.008241,Running,Time:,11.924572,,,,,,,
[(81,,48,,15,,21,,4.7259092331,,1.6957610846,,1.9022574425,,-0.0024399799,,-0.0018051208,,0.0030875786,,0.9999909996986389)],Time,Interval:,0.008241,Running,Time:,12.166257,,,,,,,
[(89,,48,,15,,21,,4.7258505821,,1.6957662106,,1.9022043943,,-0.0023141354,,-0.0020521358,,0.0031327631,,0.9999908208847046)],Time,Interval:,0.008239,Running,Time:,6.091855,,,,,,,
[(98,,48,,15,,21,,4.7258148193,,1.6957665682,,1.9022009373,,-0.0022433032,,-0.0019893234,,0.0030930352,,0.9999901652336121)],Time,Interval:,0.008239,Running,Time:,9.699906,,,,,,,
[(106,,48,,15,,21,,4.725874424,,1.6957491636,,1.9022431374,,-0.002372975,,-0.001890369,,0.003029014,,0.9999907612800598)],Time,Interval:,0.008239,Running,Time:,13.358054,,,,,,,
[(115,,48,,15,,21,,4.725921154,,1.6956993341,,1.9022413492,,-0.0022433209,,-0.0020057701,,0.0031341233,,0.9999911189079285)],Time,Interval:,0.008238,Running,Time:,3.317122,,,,,,,
[(123,,48,,15,,21,,4.7258486748,,1.695741415,,1.9022254944,,-0.0023827804,,-0.0019314827,,0.0029810299,,0.999989926815033)],Time,Interval:,0.008238,Running,Time:,4.758191,,,,,,,
[(131,,48,,15,,21,,4.7259411812,,1.6957622766,,1.9022524357,,-0.002278758,,-0.001931753,,0.003278862,,0.9999904632568359)],Time,Interval:,0.008238,Running,Time:,9.451147,,,,,,,
[(139,,48,,15,,21,,4.726044178,,1.6957457066,,1.902269721,,-0.0022465268,,-0.0018007768,,0.0031925885,,0.9999908804893494)],Time,Interval:,0.008237,Running,Time:,2.907953,,,,,,,
[(148,,48,,15,,21,,4.7258367538,,1.6956748962,,1.9022666216,,-0.0022378759,,-0.0018616706,,0.0030748351,,0.9999910593032837)],Time,Interval:,0.008236,Running,Time:,1.691364,,,,,,,
[(156,,48,,15,,21,,4.7259349823,,1.6957890987,,1.902248621,,-0.0021905948,,-0.0018765469,,0.0029696038,,0.9999905824661255)],Time,Interval:,0.008236,Running,Time:,4.416624,,,,,,,
[(165,,48,,15,,21,,4.7258310318,,1.6956707239,,1.9022185802,,-0.002271133,,-0.0019360838,,0.0031652302,,0.9999905824661255)],Time,Interval:,0.008235,Running,Time:,2.158012,,,,,,,
[(173,,48,,15,,21,,4.7259626389,,1.695754528,,1.9022791386,,-0.0023486484,,-0.0017387724,,0.0030289355,,0.9999908208847046)],Time,Interval:,0.008235,Running,Time:,9.883485,,,,,,,
[(181,,48,,15,,21,,4.725810051,,1.6957460642,,1.9022313356,,-0.0022129808,,-0.0019400748,,0.0030149641,,0.9999911785125732)],Time,Interval:,0.008234,Running,Time:,0.033274,,,,,,,
[(189,,48,,15,,21,,4.7260022163,,1.6957588196,,1.9022670984,,-0.0024003838,,-0.0015938876,,0.003110494,,0.9999911785125732)],Time,Interval:,0.008234,Running,Time:,1.790938,,,,,,,
[(198,,48,,15,,21,,4.7259273529,,1.6957812309,,1.9022275209,,-0.0022502232,,-0.0018545333,,0.0031302287,,0.9999918937683105)],Time,Interval:,0.008234,Running,Time:,3.66657,,,,,,,
[(206,,48,,15,,21,,4.7259435654,,1.6956148148,,1.902281642,,-0.0022020712,,-0.0017786109,,0.0031667578,,0.9999913573265076)],Time,Interval:,0.008234,Running,Time:,11.383321,,,,,,,
[(215,,48,,15,,21,,4.7260041237,,1.695764184,,1.902246356,,-0.0022148087,,-0.0018083148,,0.0030917525,,0.9999912977218628)],Time,Interval:,0.008234,Running,Time:,14.483486,,,,,,,
[(223,,48,,15,,21,,4.7258367538,,1.6957542896,,1.90224123,,-0.00223717,,-0.0019915774,,0.0030781096,,0.9999913573265076)],Time,Interval:,0.008234,Running,Time:,15.80852,,,,,,,
[(231,,48,,15,,21,,4.7258906364,,1.6956167221,,1.9022673368,,-0.0022464627,,-0.0019807627,,0.0031891831,,0.9999914765357971)],Time,Interval:,0.008233,Running,Time:,6.350033,,,,,,,
[(240,,48,,15,,21,,4.72590065,,1.6957752705,,1.9022263288,,-0.0023054206,,-0.0019316571,,0.0032169865,,0.9999908208847046)],Time,Interval:,0.008232,Running,Time:,2.191136,,,,,,,
[(248,,48,,15,,21,,4.7258853912,,1.6957365274,,1.9022612572,,-0.0023606028,,-0.0018391358,,0.0030554885,,0.9999911189079285)],Time,Interval:,0.008231,Running,Time:,2.124787,,,,,,,
[(256,,48,,15,,21,,4.725836277,,1.6957441568,,1.9022254944,,-0.002220755,,-0.0019126893,,0.003093272,,0.9999913573265076)],Time,Interval:,0.008229,Running,Time:,0.517535,,,,,,,
[(265,,48,,15,,21,,4.7258930206,,1.6957528591,,1.9022774696,,-0.0023498444,,-0.0018099594,,0.002976492,,0.9999909400939941)],Time,Interval:,0.008229,Running,Time:,4.367719,,,,,,,
[(273,,48,,15,,21,,4.7259321213,,1.6956987381,,1.9022506475,,-0.0021959876,,-0.0018146695,,0.0031796431,,0.9999907612800598)],Time,Interval:,0.008229,Running,Time:,10.141316,,,,,,,
[(281,,48,,15,,21,,4.7259101868,,1.6957781315,,1.9023096561,,-0.0022914861,,-0.0020178834,,0.0032344386,,0.9999910593032837)],Time,Interval:,0.008228,Running,Time:,1.182954,,,,,,,
[(290,,48,,15,,21,,4.7259521484,,1.6957104206,,1.9022613764,,-0.0022444809,,-0.0018725106,,0.0031077799,,0.9999910593032837)],Time,Interval:,0.008228,Running,Time:,3.133057,,,,,,,
[(298,,48,,15,,21,,4.7251152992,,1.6957813501,,1.9022424221,,-0.0022037253,,-0.0025243752,,0.0030432383,,0.9999911189079285)],Time,Interval:,0.008228,Running,Time:,14.64168,,,,,,,
[(306,,48,,15,,21,,4.7258496284,,1.695789814,,1.9022302628,,-0.002193602,,-0.0019192968,,0.0029549506,,0.9999915957450867)],Time,Interval:,0.008227,Running,Time:,7.558169,,,,,,,
[(314,,48,,15,,21,,4.7258410454,,1.6957499981,,1.9023121595,,-0.0022431281,,-0.0018816852,,0.0029783195,,0.9999909400939941)],Time,Interval:,0.008226,Running,Time:,2.182904,,,,,,,
[(323,,48,,15,,21,,4.7258138657,,1.6958338022,,1.9022346735,,-0.0021574961,,-0.0019660683,,0.0028879486,,0.9999914169311523)],Time,Interval:,0.008225,Running,Time:,16.233187,,,,,,,
[(331,,48,,15,,21,,4.7259159088,,1.6957560778,,1.9022421837,,-0.0024393862,,-0.0018644906,,0.0031149802,,0.9999909996986389)],Time,Interval:,0.008224,Running,Time:,0.02504,,,,,,,
[(339,,48,,15,,21,,4.7258834839,,1.6957538128,,1.9022760391,,-0.002250355,,-0.0018904398,,0.0030969749,,0.9999911189079285)],Time,Interval:,0.008223,Running,Time:,9.324872,,,,,,,
[(348,,48,,15,,21,,4.725979805,,1.6956130266,,1.9023033381,,-0.002236488,,-0.0018348364,,0.0032173684,,0.9999906420707703)],Time,Interval:,0.008223,Running,Time:,9.483275,,,,,,,
[(356,,48,,15,,21,,4.7259469032,,1.6956213713,,1.9023119211,,-0.0022211061,,-0.0018746842,,0.0031534783,,0.9999909400939941)],Time,Interval:,0.008223,Running,Time:,16.216503,,,,,,,
[(365,,48,,15,,21,,4.7259173393,,1.6957085133,,1.9022510052,,-0.0022442895,,-0.0019102041,,0.003138446,,0.9999911785125732)],Time,Interval:,0.008222,Running,Time:,4.108267,,,,,,,
[(373,,48,,15,,21,,4.7258071899,,1.6957617998,,1.9022548199,,-0.0023082795,,-0.0019412867,,0.0029453638,,0.999990701675415)],Time,Interval:,0.008222,Running,Time:,12.591531,,,,,,,
[(381,,48,,15,,21,,4.7258324623,,1.6958026886,,1.9022126198,,-0.0022176944,,-0.0019900347,,0.0030432031,,0.9999909996986389)],Time,Interval:,0.00822,Running,Time:,10.691508,,,,,,,
[(389,,48,,15,,21,,4.7259173393,,1.6957604885,,1.9022254944,,-0.0023317335,,-0.0019316346,,0.003167873,,0.9999908804893494)],Time,Interval:,0.00822,Running,Time:,12.767036,,,,,,,
[(398,,48,,15,,21,,4.7259063721,,1.6957188845,,1.9022487402,,-0.0022347637,,-0.001915849,,0.0031273407,,0.9999917149543762)],Time,Interval:,0.008219,Running,Time:,0.607744,,,,,,,
[(406,,48,,15,,21,,4.7258925438,,1.6957565546,,1.9022012949,,-0.0022979008,,-0.0019886456,,0.0031364837,,0.999991238117218)],Time,Interval:,0.008219,Running,Time:,12.724976,,,,,,,
[(415,,48,,15,,21,,4.7258658409,,1.695775032,,1.9023029804,,-0.0022673139,,-0.0019560342,,0.0031994446,,0.9999907612800598)],Time,Interval:,0.008218,Running,Time:,1.866439,,,,,,,
[(423,,48,,15,,21,,4.7258501053,,1.6957136393,,1.9022424221,,-0.0022262391,,-0.0019799806,,0.0030993524,,0.9999909400939941)],Time,Interval:,0.008218,Running,Time:,7.091662,,,,,,,
[(431,,48,,15,,21,,4.7258796692,,1.6957550049,,1.902274251,,-0.0023499867,,-0.0018546197,,0.0030122853,,0.9999914765357971)],Time,Interval:,0.008218,Running,Time:,16.425157,,,,,,,
[(440,,48,,15,,21,,4.7258782387,,1.6957426071,,1.9022656679,,-0.0023229711,,-0.0018441996,,0.0029693854,,0.9999909996986389)],Time,Interval:,0.008217,Running,Time:,14.908359,,,,,,,
[(448,,48,,15,,21,,4.7258105278,,1.6956971884,,1.9022575617,,-0.0021793095,,-0.0019586924,,0.0029436829,,0.9999905228614807)],Time,Interval:,0.008217,Running,Time:,15.841176,,,,,,,
[(456,,48,,15,,21,,4.7258825302,,1.6958019733,,1.9022288322,,-0.0021819922,,-0.0020190636,,0.0030355568,,0.9999906420707703)],Time,Interval:,0.008216,Running,Time:,3.124829,,,,,,,
[(465,,48,,15,,21,,4.72590065,,1.6956601143,,1.9022656679,,-0.0022456376,,-0.0018622712,,0.0031506917,,0.9999908804893494)],Time,Interval:,0.008214,Running,Time:,9.916533,,,,,,,
[(473,,48,,15,,21,,4.7257814407,,1.6957827806,,1.9022628069,,-0.0022737968,,-0.0021153721,,0.0031645242,,0.999991238117218)],Time,Interval:,0.008213,Running,Time:,4.191512,,,,,,,
[(481,,48,,15,,21,,4.7259259224,,1.6957843304,,1.9022299051,,-0.0022158078,,-0.0018986947,,0.0030483811,,0.999990701675415)],Time,Interval:,0.008213,Running,Time:,9.966585,,,,,,,
[(490,,48,,15,,21,,4.7258291245,,1.6957478523,,1.9022345543,,-0.0022439603,,-0.002018926,,0.0031229828,,0.9999911785125732)],Time,Interval:,0.008212,Running,Time:,0.757648,,,,,,,
[(498,,48,,15,,21,,4.7258033752,,1.6957124472,,1.9022121429,,-0.0022195622,,-0.0019273401,,0.0031248955,,0.9999911785125732)],Time,Interval:,0.008212,Running,Time:,11.283302,,,,,,,
[(506,,48,,15,,21,,4.7258458138,,1.6956617832,,1.9022363424,,-0.0021924055,,-0.0018497631,,0.003046863,,0.9999909400939941)],Time,Interval:,0.008211,Running,Time:,0.116089,,,,,,,
[(515,,48,,15,,21,,4.7258872986,,1.6957906485,,1.9022489786,,-0.0023006271,,-0.0017263986,,0.0028560711,,0.9999913573265076)],Time,Interval:,0.008211,Running,Time:,9.366683,,,,,,,
[(523,,48,,15,,21,,4.7259626389,,1.6957551241,,1.9022859335,,-0.0022279806,,-0.0018088225,,0.0031176836,,0.9999914169311523)],Time,Interval:,0.008209,Running,Time:,4.225035,,,,,,,
[(531,,48,,15,,21,,4.7259106636,,1.6957365274,,1.9022308588,,-0.0022317162,,-0.0019215642,,0.0030998865,,0.9999905228614807)],Time,Interval:,0.008209,Running,Time:,12.39143,,,,,,,
[(539,,48,,15,,21,,4.7258944511,,1.6957594156,,1.9022409916,,-0.0021672149,,-0.0018862259,,0.0029623723,,0.9999909400939941)],Time,Interval:,0.008208,Running,Time:,1.774262,,,,,,,
[(548,,48,,15,,21,,4.725810051,,1.6957461834,,1.9022101164,,-0.0022311946,,-0.0019522361,,0.0031316883,,0.9999906420707703)],Time,Interval:,0.008208,Running,Time:,3.141265,,,,,,,
[(556,,48,,15,,21,,4.7259244919,,1.6957600117,,1.9022378922,,-0.0022570922,,-0.001934438,,0.0031252941,,0.9999907612800598)],Time,Interval:,0.008208,Running,Time:,15.516599,,,,,,,
[(564,,48,,15,,21,,4.7258896828,,1.6957536936,,1.9022501707,,-0.002384196,,-0.0017346406,,0.0030676266,,0.9999909400939941)],Time,Interval:,0.008207,Running,Time:,2.857821,,,,,,,
[(573,,48,,15,,21,,4.7258033752,,1.6957570314,,1.9022511244,,-0.0022961712,,-0.0019537883,,0.0031606304,,0.9999915361404419)],Time,Interval:,0.008207,Running,Time:,3.808141,,,,,,,
[(581,,48,,15,,21,,4.7258963585,,1.6956530809,,1.9022734165,,-0.0023157848,,-0.0017294259,,0.0029869685,,0.9999907612800598)],Time,Interval:,0.008207,Running,Time:,8.991148,,,,,,,
[(590,,48,,15,,21,,4.7259659767,,1.6957398653,,1.9022493362,,-0.0022417849,,-0.0019339871,,0.0031845095,,0.9999908208847046)],Time,Interval:,0.008206,Running,Time:,6.0421,,,,,,,
[(598,,48,,15,,21,,4.725944519,,1.6957376003,,1.9022544622,,-0.0021852094,,-0.0017683334,,0.0031014886,,0.9999910593032837)],Time,Interval:,0.008205,Running,Time:,2.099364,,,,,,,
[(606,,48,,15,,21,,4.7258911133,,1.6956789494,,1.9022473097,,-0.0021888001,,-0.0018842513,,0.0030427687,,0.9999904036521912)],Time,Interval:,0.008204,Running,Time:,4.682991,,,,,,,
[(615,,48,,15,,21,,4.7259225845,,1.6957831383,,1.9022336006,,-0.0022756869,,-0.0018848254,,0.0030973956,,0.999991238117218)],Time,Interval:,0.008204,Running,Time:,8.95855,,,,,,,
[(623,,48,,15,,21,,4.7258954048,,1.6957271099,,1.902249217,,-0.0023392295,,-0.0017446199,,0.0030123563,,0.9999911785125732)],Time,Interval:,0.008203,Running,Time:,9.591282,,,,,,,
[(631,,48,,15,,21,,4.7258620262,,1.6957675219,,1.9022136927,,-0.0022167868,,-0.001851287,,0.003117874,,0.9999907612800598)],Time,Interval:,0.008201,Running,Time:,5.06648,,,,,,,
[(640,,48,,15,,21,,4.725941658,,1.6957416534,,1.9022152424,,-0.0023014166,,-0.001967533,,0.0031436794,,0.9999912977218628)],Time,Interval:,0.008201,Running,Time:,15.349796,,,,,,,
[(648,,48,,15,,21,,4.7259683609,,1.6956419945,,1.902300477,,-0.0022070692,,-0.0017992351,,0.003128086,,0.999990701675415)],Time,Interval:,0.008199,Running,Time:,4.633454,,,,,,,
[(656,,48,,15,,21,,4.7259640694,,1.6957656145,,1.9022310972,,-0.0022455181,,-0.001843741,,0.0030832042,,0.9999909996986389)],Time,Interval:,0.008199,Running,Time:,5.1583,,,,,,,
[(664,,48,,15,,21,,4.7257752419,,1.6957675219,,1.9022142887,,-0.0022550542,,-0.0020589235,,0.0031253539,,0.9999912977218628)],Time,Interval:,0.008199,Running,Time:,9.924732,,,,,,,
[(673,,48,,15,,21,,4.7258095741,,1.6956870556,,1.9022884369,,-0.0023247337,,-0.0019281735,,0.0030474211,,0.9999913573265076)],Time,Interval:,0.008199,Running,Time:,11.89973,,,,,,,
[(681,,48,,15,,21,,4.7258181572,,1.6956739426,,1.9022420645,,-0.0022094497,,-0.0019821501,,0.0030457578,,0.9999906420707703)],Time,Interval:,0.008198,Running,Time:,5.399837,,,,,,,
[(689,,48,,15,,21,,4.7258872986,,1.6957367659,,1.9022848606,,-0.0022722152,,-0.001808966,,0.0031414961,,0.9999909996986389)],Time,Interval:,0.008198,Running,Time:,12.074579,,,,,,,
[(698,,48,,15,,21,,4.7260074615,,1.6957541704,,1.9022710323,,-0.0022466246,,-0.001806264,,0.0031182186,,0.9999903440475464)],Time,Interval:,0.008197,Running,Time:,0.990988,,,,,,,
[(706,,48,,15,,21,,4.7259116173,,1.6957457066,,1.902264595,,-0.002180137,,-0.0018122167,,0.0031154077,,0.9999911785125732)],Time,Interval:,0.008196,Running,Time:,1.549823,,,,,,,
[(714,,48,,15,,21,,4.7259192467,,1.6957566738,,1.9022672176,,-0.0024179982,,-0.0018562621,,0.0030884694,,0.9999909996986389)],Time,Interval:,0.008196,Running,Time:,3.024786,,,,,,,
[(723,,48,,15,,21,,4.7259325981,,1.6957474947,,1.9022141695,,-0.0023095589,,-0.0018987757,,0.0030905018,,0.9999906420707703)],Time,Interval:,0.008196,Running,Time:,6.050296,,,,,,,
[(731,,48,,15,,21,,4.7259535789,,1.6957281828,,1.9022558928,,-0.0022600151,,-0.0018997188,,0.0031840093,,0.9999912977218628)],Time,Interval:,0.008195,Running,Time:,4.725568,,,,,,,
[(740,,48,,15,,21,,4.7258296013,,1.6957745552,,1.9022427797,,-0.0022111831,,-0.0019605469,,0.0030378075,,0.999990701675415)],Time,Interval:,0.008195,Running,Time:,8.29985,,,,,,,
[(748,,48,,15,,21,,4.7258605957,,1.6957445145,,1.902192831,,-0.0022634314,,-0.00192989,,0.0030751897,,0.9999913573265076)],Time,Interval:,0.008192,Running,Time:,2.149777,,,,,,,
[(756,,48,,15,,21,,4.7258505821,,1.6957768202,,1.9022253752,,-0.0021958144,,-0.002022556,,0.0030220121,,0.9999914765357971)],Time,Interval:,0.008192,Running,Time:,11.757708,,,,,,,
[(765,,48,,15,,21,,4.725771904,,1.6957916021,,1.9022306204,,-0.0023117817,,-0.0021333862,,0.0032094987,,0.9999907612800598)],Time,Interval:,0.008191,Running,Time:,1.208197,,,,,,,
[(773,,48,,15,,21,,4.7259244919,,1.6956551075,,1.9022731781,,-0.0021887315,,-0.0017073705,,0.0031194494,,0.9999910593032837)],Time,Interval:,0.008191,Running,Time:,12.308441,,,,,,,
[(781,,48,,15,,21,,4.7259020805,,1.6957134008,,1.9022601843,,-0.0023151306,,-0.0017188555,,0.0030118851,,0.9999909400939941)],Time,Interval:,0.008191,Running,Time:,13.433379,,,,,,,
[(790,,48,,15,,21,,4.7259287834,,1.6957666874,,1.902230978,,-0.002247066,,-0.0018681164,,0.0032531344,,0.9999906420707703)],Time,Interval:,0.00819,Running,Time:,12.908441,,,,,,,
[(798,,48,,15,,21,,4.7258205414,,1.695725441,,1.902238369,,-0.0023604447,,-0.0018159839,,0.0029880852,,0.9999909400939941)],Time,Interval:,0.008189,Running,Time:,2.199325,,,,,,,
[(806,,48,,15,,21,,4.7258758545,,1.6957483292,,1.9022277594,,-0.0022542004,,-0.0018053172,,0.0030894571,,0.9999911189079285)],Time,Interval:,0.008188,Running,Time:,9.058182,,,,,,,
[(815,,48,,15,,21,,4.7258753777,,1.6957360506,,1.9022340775,,-0.00227615,,-0.0019318463,,0.0031576303,,0.9999910593032837)],Time,Interval:,0.008187,Running,Time:,4.291616,,,,,,,
[(823,,48,,15,,21,,4.7258839607,,1.6957724094,,1.9022120237,,-0.0022507517,,-0.0019415175,,0.0031727427,,0.9999906420707703)],Time,Interval:,0.008187,Running,Time:,11.050138,,,,,,,
[(831,,48,,15,,21,,4.7259263992,,1.6957238913,,1.9022302628,,-0.002248154,,-0.0018390809,,0.0031757394,,0.9999908208847046)],Time,Interval:,0.008185,Running,Time:,1.474504,,,,,,,
[(839,,48,,15,,21,,4.7260022163,,1.69574821,,1.9022557735,,-0.0022570514,,-0.0019084957,,0.0031455993,,0.9999911785125732)],Time,Interval:,0.008185,Running,Time:,3.791376,,,,,,,
[(848,,48,,15,,21,,4.7259774208,,1.6957719326,,1.9023274183,,-0.0022362471,,-0.0015997748,,0.0029304349,,0.9999915361404419)],Time,Interval:,0.008183,Running,Time:,3.41648,,,,,,,
[(856,,48,,15,,21,,4.7258787155,,1.6957509518,,1.9022563696,,-0.0023692346,,-0.0018194175,,0.0030463687,,0.9999901652336121)],Time,Interval:,0.008183,Running,Time:,9.54969,,,,,,,
[(864,,48,,15,,21,,4.7258963585,,1.6957933903,,1.9022336006,,-0.0021981664,,-0.0017743707,,0.0029574048,,0.9999911785125732)],Time,Interval:,0.008182,Running,Time:,11.216097,,,,,,,
[(873,,48,,15,,21,,4.7258324623,,1.6957405806,,1.9022597075,,-0.0021372503,,-0.0018417652,,0.0029442359,,0.999990701675415)],Time,Interval:,0.008181,Running,Time:,11.366574,,,,,,,
[(881,,48,,15,,21,,4.7258481979,,1.6957683563,,1.9022419453,,-0.0022735121,,-0.0019171365,,0.0031262266,,0.9999912977218628)],Time,Interval:,0.008181,Running,Time:,16.291479,,,,,,,
[(889,,48,,15,,21,,4.7258610725,,1.6957439184,,1.9022305012,,-0.0022272798,,-0.0019310899,,0.0031190293,,0.999991238117218)],Time,Interval:,0.008179,Running,Time:,13.683195,,,,,,,
[(898,,48,,15,,21,,4.7259936333,,1.695753336,,1.9022487402,,-0.002225271,,-0.0018545134,,0.0030718832,,0.9999909996986389)],Time,Interval:,0.008177,Running,Time:,6.591428,,,,,,,
[(906,,48,,15,,21,,4.725965023,,1.6957678795,,1.902269125,,-0.0024518857,,-0.0017262459,,0.0030871516,,0.9999908804893494)],Time,Interval:,0.008177,Running,Time:,6.774961,,,,,,,
[(915,,48,,15,,21,,4.725938797,,1.6957418919,,1.902271986,,-0.002205618,,-0.0018526231,,0.0030600517,,0.9999909996986389)],Time,Interval:,0.008177,Running,Time:,7.549942,,,,,,,
[(923,,48,,15,,21,,4.725833416,,1.6957522631,,1.9022643566,,-0.0021400829,,-0.0018931467,,0.0029572425,,0.9999919533729553)],Time,Interval:,0.008176,Running,Time:,3.233298,,,,,,,
[(931,,48,,15,,21,,4.7258591652,,1.6956986189,,1.9022616148,,-0.0021259671,,-0.0018298267,,0.0029895054,,0.999991238117218)],Time,Interval:,0.008176,Running,Time:,3.874427,,,,,,,
[(939,,48,,15,,21,,4.7258167267,,1.6957793236,,1.9022321701,,-0.0023570233,,-0.0018403913,,0.0029503489,,0.9999914765357971)],Time,Interval:,0.008176,Running,Time:,11.433043,,,,,,,
[(948,,48,,15,,21,,4.7259492874,,1.6957452297,,1.9022831917,,-0.002350146,,-0.0017650888,,0.0030274831,,0.9999915957450867)],Time,Interval:,0.008176,Running,Time:,12.183056,,,,,,,
[(956,,48,,15,,21,,4.726023674,,1.6957204342,,1.9022629261,,-0.0021570188,,-0.0016833998,,0.0030470956,,0.999991238117218)],Time,Interval:,0.008174,Running,Time:,3.783191,,,,,,,
[(964,,48,,15,,21,,4.7260341644,,1.6957448721,,1.9022827148,,-0.0023369996,,-0.0016267333,,0.0030375791,,0.9999907612800598)],Time,Interval:,0.008174,Running,Time:,7.099836,,,,,,,
[(973,,48,,15,,21,,4.7258257866,,1.6957578659,,1.9022320509,,-0.0022387458,,-0.0020031829,,0.003130388,,0.9999906420707703)],Time,Interval:,0.008174,Running,Time:,7.333463,,,,,,,
[(981,,48,,15,,21,,4.7259321213,,1.6957502365,,1.9022650719,,-0.0022362743,,-0.0018808661,,0.0031216471,,0.9999909400939941)],Time,Interval:,0.008174,Running,Time:,7.408197,,,,,,,
[(990,,48,,15,,21,,4.7258872986,,1.6956692934,,1.9022777081,,-0.0022072138,,-0.0018260108,,0.0031164507,,0.999991238117218)],Time,Interval:,0.008173,Running,Time:,4.658543,,,,,,,
[(998,,48,,15,,21,,4.7259421349,,1.6957669258,,1.9022250175,,-0.0022453233,,-0.0018805907,,0.0031265463,,0.9999911189079285)],Time,Interval:,0.008173,Running,Time:,6.80962,,,,,,,
[(6,,49,,15,,21,,4.7258019447,,1.6957541704,,1.902153492,,-0.0022905455,,-0.001978437,,0.0031014462,,0.9999906420707703)],Time,Interval:,0.008172,Running,Time:,7.883027,,,,,,,
[(15,,49,,15,,21,,4.7259402275,,1.6956709623,,1.9022659063,,-0.0022891155,,-0.0016901981,,0.0031043482,,0.9999914169311523)],Time,Interval:,0.008171,Running,Time:,5.166471,,,,,,,
[(23,,49,,15,,21,,4.7258672714,,1.6957377195,,1.9022154808,,-0.0022697223,,-0.0019617954,,0.0031673228,,0.9999905824661255)],Time,Interval:,0.008171,Running,Time:,12.508377,,,,,,,
[(31,,49,,15,,21,,4.7259263992,,1.6957691908,,1.9022704363,,-0.0023627239,,-0.0016969199,,0.003013246,,0.9999907612800598)],Time,Interval:,0.008171,Running,Time:,14.141799,,,,,,,
