hello :-)!	Time Interval: 1479086849.711410	Running Time: 0.000000
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008082	Running Time: 5.921893
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008479	Running Time: 5.930372
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008846	Running Time: 5.939218
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007970	Running Time: 5.947188
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007896	Running Time: 5.955084
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008627	Running Time: 5.963711
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008632	Running Time: 5.972343
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008211	Running Time: 5.980554
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008178	Running Time: 5.988732
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008350	Running Time: 5.997082
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008567	Running Time: 6.005649
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007877	Running Time: 6.013526
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008635	Running Time: 6.022161
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008477	Running Time: 6.030638
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008169	Running Time: 6.038807
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008240	Running Time: 6.047047
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008664	Running Time: 6.055711
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008109	Running Time: 6.063820
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008583	Running Time: 6.072403
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007894	Running Time: 6.080297
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.009055	Running Time: 6.089352
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008554	Running Time: 6.097906
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007747	Running Time: 6.105653
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008364	Running Time: 6.114017
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007938	Running Time: 6.121955
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.009149	Running Time: 6.131104
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007604	Running Time: 6.138708
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008418	Running Time: 6.147126
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.009611	Running Time: 6.156737
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.006927	Running Time: 6.163664
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008252	Running Time: 6.171916
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.009279	Running Time: 6.181195
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007260	Running Time: 6.188455
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008257	Running Time: 6.196712
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.009294	Running Time: 6.206006
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008245	Running Time: 6.214251
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007669	Running Time: 6.221920
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008682	Running Time: 6.230602
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008305	Running Time: 6.238907
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008538	Running Time: 6.247445
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.007943	Running Time: 6.255388
[(0.7406302094459534,), (-2.3310039043426514,), (-1.126017689704895,)]	Time Interval: 0.008250	Running Time: 6.263638
[(0.7406302094459534,), (-2.3310039043426514,), (-0.6808220744132996,)]	Time Interval: 0.008562	Running Time: 6.272200
[(0.7380931377410889,), (-2.761497974395752,), (-0.6808220148086548,)]	Time Interval: 0.008221	Running Time: 6.280421
[(0.7380931377410889,), (-2.761497974395752,), (-0.6575422286987305,)]	Time Interval: 0.008074	Running Time: 6.288495
[(0.7380550503730774,), (-2.7725439071655273,), (-0.645713210105896,)]	Time Interval: 0.009294	Running Time: 6.297789
[(0.7382129430770874,), (-2.7781991958618164,), (-0.6338537931442261,)]	Time Interval: 0.007730	Running Time: 6.305519
[(0.737880527973175,), (-2.783475875854492,), (-0.6218308210372925,)]	Time Interval: 0.007979	Running Time: 6.313498
[(0.737930178642273,), (-2.788788080215454,), (-0.6098241209983826,)]	Time Interval: 0.008861	Running Time: 6.322359
[(0.738042950630188,), (-2.7939443588256836,), (-0.597661554813385,)]	Time Interval: 0.008183	Running Time: 6.330542
[(0.7382468581199646,), (-2.7993814945220947,), (-0.5853245854377747,)]	Time Interval: 0.008054	Running Time: 6.338596
[(0.738358199596405,), (-2.8042190074920654,), (-0.5730395317077637,)]	Time Interval: 0.008549	Running Time: 6.347145
[(0.738418698310852,), (-2.809257745742798,), (-0.5605851411819458,)]	Time Interval: 0.008487	Running Time: 6.355632
[(0.7385916113853455,), (-2.814143419265747,), (-0.5480372309684753,)]	Time Interval: 0.008093	Running Time: 6.363725
[(0.7384060621261597,), (-2.819164991378784,)]	Time Interval: 0.008250	Running Time: 6.371975
[(0.7388477921485901,), (-2.8237733840942383,)]	Time Interval: 0.001980	Running Time: 6.373955
[(-0.5225671529769897,), (0.73873370885849,), (-2.8283462524414062,)]	Time Interval: 0.006723	Running Time: 6.380678
[(-0.5098068714141846,), (0.7388438582420349,), (-2.8328135013580322,)]	Time Interval: 0.008178	Running Time: 6.388856
[(-0.4968729019165039,), (0.7389408946037292,), (-2.8374013900756836,)]	Time Interval: 0.018339	Running Time: 6.407195
[(-0.4839269816875458,), (0.7390189170837402,), (-2.841726064682007,)]	Time Interval: 0.000039	Running Time: 6.407234
[(-0.47118887305259705,), (0.7391639947891235,), (-2.8460233211517334,)]	Time Interval: 0.006294	Running Time: 6.413528
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.008583	Running Time: 6.422111
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.008164	Running Time: 6.430275
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.008241	Running Time: 6.438516
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.008643	Running Time: 6.447159
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.008004	Running Time: 6.455163
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.008874	Running Time: 6.464037
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.007927	Running Time: 6.471964
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.008797	Running Time: 6.480761
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.007675	Running Time: 6.488436
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.008459	Running Time: 6.496895
[(-0.4580795466899872,), (0.7390146255493164,), (-2.8500022888183594,)]	Time Interval: 0.009491	Running Time: 6.506386
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007422	Running Time: 6.513808
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008002	Running Time: 6.521810
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008731	Running Time: 6.530541
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008339	Running Time: 6.538880
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008154	Running Time: 6.547034
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008272	Running Time: 6.555306
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008313	Running Time: 6.563619
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008305	Running Time: 6.571924
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.014657	Running Time: 6.586581
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.002024	Running Time: 6.588605
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.016139	Running Time: 6.604744
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.004395	Running Time: 6.609139
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.004402	Running Time: 6.613541
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008770	Running Time: 6.622311
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008020	Running Time: 6.630331
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008379	Running Time: 6.638710
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008095	Running Time: 6.646805
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008688	Running Time: 6.655493
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008337	Running Time: 6.663830
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008099	Running Time: 6.671929
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008776	Running Time: 6.680705
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007975	Running Time: 6.688680
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008384	Running Time: 6.697064
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008331	Running Time: 6.705395
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008387	Running Time: 6.713782
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008452	Running Time: 6.722234
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008697	Running Time: 6.730931
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008744	Running Time: 6.739675
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007724	Running Time: 6.747399
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008317	Running Time: 6.755716
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008815	Running Time: 6.764531
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007605	Running Time: 6.772136
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008475	Running Time: 6.780611
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008308	Running Time: 6.788919
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008039	Running Time: 6.796958
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.009179	Running Time: 6.806137
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007776	Running Time: 6.813913
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008119	Running Time: 6.822032
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008286	Running Time: 6.830318
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.010085	Running Time: 6.840403
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.014131	Running Time: 6.854534
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.003752	Running Time: 6.858286
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.005384	Running Time: 6.863670
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008794	Running Time: 6.872464
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008177	Running Time: 6.880641
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007832	Running Time: 6.888473
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008658	Running Time: 6.897131
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008196	Running Time: 6.905327
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.010419	Running Time: 6.915746
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.006354	Running Time: 6.922100
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008102	Running Time: 6.930202
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008724	Running Time: 6.938926
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007935	Running Time: 6.946861
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008683	Running Time: 6.955544
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008199	Running Time: 6.963743
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008081	Running Time: 6.971824
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008810	Running Time: 6.980634
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008290	Running Time: 6.988924
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007997	Running Time: 6.996921
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008507	Running Time: 7.005428
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008229	Running Time: 7.013657
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008491	Running Time: 7.022148
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008263	Running Time: 7.030411
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008170	Running Time: 7.038581
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008550	Running Time: 7.047131
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008292	Running Time: 7.055423
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008458	Running Time: 7.063881
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008000	Running Time: 7.071881
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.009210	Running Time: 7.081091
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007800	Running Time: 7.088891
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007862	Running Time: 7.096753
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008778	Running Time: 7.105531
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.007998	Running Time: 7.113529
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008503	Running Time: 7.122032
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008467	Running Time: 7.130499
[(-0.3146030604839325,), (0.7396557927131653,), (-2.8907265663146973,)]	Time Interval: 0.008274	Running Time: 7.138773
[(0.6810435056686401,), (0.7477246522903442,), (-2.735938310623169,)]	Time Interval: 0.008480	Running Time: 7.147253
[(0.6810434460639954,), (0.7477246522903442,), (-2.735938310623169,)]	Time Interval: 0.008077	Running Time: 7.155330
